scrappedUrl	eventname	startdate	enddate	timing	eventinfo	ticketlist	orgProfile	orgname	orgweb	logo	sponsor	agendalist	type	category	city	country	venue	event_website	googlePlaceUrl	ContactMail	Speakerlist	online_event
https://rxglobal.com/events	EuroBLECH	2022-10-25	2022-10-28		EuroBLECH Europe  Germany  Hanover 25th - 28th October 2022 Hanover Trade Fair Centre Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Hanover	 Germany 	Hanover Trade Fair Centre	https://www.euroblech.com/	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzS9kXsUSy-tKHV9d0sRdWNR5mGAxg3a&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFiVAWDIAWgAcAB4AIABAIgBAJIBAJgBAKABAQ&q=Hanover+Trade+Fair+Centre++Hanover++Germany&um=1&ie=UTF-8&sa=X&ved=2ahUKEwiRztTbqrj6AhVycGwGHeFmADEQ_AUoAXoECAIQAw	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	NEPCON NAGOYA - Electronics R&D and Manufacturing Technology Expo Nagoya	2022-10-26	2022-10-28		NEPCON NAGOYA - Electronics R&D and Manufacturing Technology Expo Nagoya Asia  Japan  Nagoya-shi 26th - 28th October 2022 Portmesse Nagoya Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Nagoya-shi	 Japan 	Portmesse Nagoya	https://www.nepconjapan-nagoya.jp/en-gb.html	https://www.google.com/maps/place/Port+Messe+Nagoya/@35.0487068,136.8412053,17z/data=!3m1!4b1!4m5!3m4!1s0x600378b8428e4937:0x324be4e71e4df597!8m2!3d35.0487068!4d136.843394	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	RoboDEX Nagoya - Robot Development & Application Expo Nagoya	2022-10-26	2022-10-28		RoboDEX Nagoya - Robot Development & Application Expo Nagoya Asia  Japan  Nagoya-shi 26th - 28th October 2022 Portmesse Nagoya Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Nagoya-shi	 Japan 	Portmesse Nagoya	https://www.robodex-nagoya.jp/en-gb.html	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzS90ihIPiG2DeGh0LBP1UkRC7OBcvgA&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFh3YKcBaABwAHgAgAEAiAEAkgEAmAEAoAEB&q=Portmesse+Nagoya++Nagoya-shi++Japan&um=1&ie=UTF-8&sa=X&ved=2ahUKEwiN8cf6qrj6AhX_cGwGHb3bDLsQ_AUoAXoECAEQAw	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	SMART FACTORY Expo Nagoya	2022-10-26	2022-10-28		SMART FACTORY Expo Nagoya Asia  Japan  Nagoya-shi 26th - 28th October 2022 Portmesse Nagoya Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Nagoya-shi	 Japan 	Portmesse Nagoya	https://www.sma-fac-nagoya.jp/en-gb.html	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzS97POHn3uJ1nOgiGOVrVEj3irPJxN5&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFh8YKIBaABwAHgAgAEAiAEAkgEAmAEAoAEB&q=Portmesse+Nagoya++Nagoya-shi++Japan&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjFxJmHq7j6AhXAT2wGHS6JAGsQ_AUoAXoECAEQAw	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	INTERNATIONAL JEWELLERY TOKYO AUTUMN (IJT AUTUMN)	2022-10-26	2022-10-28		INTERNATIONAL JEWELLERY TOKYO AUTUMN (IJT AUTUMN) Asia  Japan  Yokohama 26th - 28th October 2022 Pacific Convention Plaza Yokohama Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Yokohama	 Japan 	Pacific Convention Plaza Yokohama	https://www.ijt-aki.jp/en-gb.html	https://www.google.com/maps/place/Pacifico+Yokohama+National+Convention+Hall/@35.458624,139.6348233,17z/data=!3m1!4b1!4m5!3m4!1s0x60185c44b19d6655:0xd51374e613662064!8m2!3d35.458624!4d139.637012	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	DATA CENTER & STORAGE EXPO (DSE Autumn)	2022-10-26	2022-10-28		DATA CENTER & STORAGE EXPO (DSE Autumn) Asia  Japan  Chiba 26th - 28th October 2022 Makuhari Messe Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Chiba	 Japan 	Makuhari Messe	https://www.japan-it-autumn.jp/en-gb/about/dse.html	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzS-Jn86s8tPt_nlVYQ7CMWJICiBOe0H&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFheYIwBaABwAHgAgAEAiAEAkgEAmAEAoAEB&q=Makuhari+Messe++Chiba++Japan&um=1&ie=UTF-8&sa=X&ved=2ahUKEwiw_tiiq7j6AhVsUGwGHfoMCsAQ_AUoAnoECAMQBA	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	IoT & 5G SOLUTIONS EXPO	2022-10-26	2022-10-28		IoT & 5G SOLUTIONS EXPO Asia  Japan  Chiba 26th - 28th October 2022 Makuhari Messe Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Chiba	 Japan 	Makuhari Messe	https://www.japan-it-autumn.jp/en-gb/about/iot.html	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzS-O3pu3zs0paCg2dNVfKxHx5kUAsFI&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFhmYJQBaABwAHgAgAEAiAEAkgEAmAEAoAEB&q=Makuhari+Messe++Chiba++Japan&um=1&ie=UTF-8&sa=X&ved=2ahUKEwi5ipisq7j6AhXfR2wGHaGeB6wQ_AUoAnoECAIQBA	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	INFORMATION SECURITY EXPO (IST Autumn)	2022-10-26	2022-10-28		INFORMATION SECURITY EXPO (IST Autumn) Asia  Japan  Chiba 26th - 28th October 2022 Makuhari Messe Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Chiba	 Japan 	Makuhari Messe	https://www.japan-it-autumn.jp/en-gb/about/ist.html	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzS-W2PD0z0y1cMCIUm5c57gLratVQ0D&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFhjYJIBaABwAHgAgAEAiAEAkgEAmAEAoAEB&q=Makuhari+Messe++Chiba++Japan&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjPq9W7q7j6AhWnSWwGHSc2DwIQ_AUoAnoECAMQBA	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	WEB & DIGITAL MARKETING EXPO (Web-Mo Autumn)	2022-10-26	2022-10-28		WEB & DIGITAL MARKETING EXPO (Web-Mo Autumn) Asia  Japan  Chiba 26th - 28th October 2022 Makuhari Messe Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Chiba	 Japan 	Makuhari Messe	https://www.japan-it-autumn.jp/en-gb/about/webmo.html	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzS-blfa6O60PYYZf8LT2oR7fSpnZQjQ&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFheYI0BaABwAHgAgAEAiAEAkgEAmAEAoAEB&q=Makuhari+Messe++Chiba++Japan&um=1&ie=UTF-8&sa=X&ved=2ahUKEwitk73Eq7j6AhUuTGwGHZFPAiAQ_AUoAnoECAIQBA	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	Int'l Automotive Electronics Technology Expo Nagoya - CAR-ELE JAPAN Nagoya	2022-10-26	2022-10-28		Int'l Automotive Electronics Technology Expo Nagoya - CAR-ELE JAPAN Nagoya Asia  Japan  Nagoya-shi 26th - 28th October 2022 Portmesse Nagoya Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Nagoya-shi	 Japan 	Portmesse Nagoya	https://www.automotiveworld-nagoya.jp/en-gb/about/exhibits/car-ele-japan-nagoya.html	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzS-f8Dkd45bGLskhs1Z1mTQ86Lb69l7&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFh2YJkBaABwAHgAgAEAiAEAkgEAmAEAoAEB&q=Portmesse+Nagoya++Nagoya-shi++Japan&um=1&ie=UTF-8&sa=X&ved=2ahUKEwiC0anNq7j6AhXRS2wGHYhkCOMQ_AUoAXoECAIQAw	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	All-Energy Australia	2022-10-26	2022-10-27		All-Energy Australia Asia  Australia  Melbourne 26th - 27th October 2022 Melbourne Convention & Exhibition Centre Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Melbourne	 Australia 	Melbourne Convention & Exhibition Centre	http://www.all-energy.com.au/	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzS-od79FCv7Zth-m9heFdIokBYVY7kk&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFjVAWCEAmgAcAB4AIABAIgBAJIBAJgBAKABAQ&q=Melbourne+Convention+%26+Exhibition+Centre++Melbourne++Australia&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjBu7_dq7j6AhXRUGwGHRf6D7MQ_AUoAXoECAMQAw	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	Automotive Components & Processing Technology Expo Nagoya - CAR-MECHA JAPAN Nagoya	2022-10-26	2022-10-28		Automotive Components & Processing Technology Expo Nagoya - CAR-MECHA JAPAN Nagoya Asia  Japan  Nagoya-shi 26th - 28th October 2022 Portmesse Nagoya Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Nagoya-shi	 Japan 	Portmesse Nagoya	https://www.automotiveworld-nagoya.jp/en-gb/about/exhibits/car-mecha-japan-nagoya.html	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzS-uPn7KPlNdhngiYdR54zt0orDNL6I&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFiBAWClAWgAcAB4AIABAIgBAJIBAJgBAKABAQ&q=Portmesse+Nagoya++Nagoya-shi++Japan&um=1&ie=UTF-8&sa=X&ved=2ahUKEwiHo-fnq7j6AhUUS2wGHWE1AMAQ_AUoAXoECAEQAw	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	Japan IT Week Autumn	2022-10-26	2022-10-28		Japan IT Week Autumn Asia  Japan  Chiba 26th - 28th October 2022 Makuhari Messe Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Chiba	 Japan 	Makuhari Messe	https://www.japan-it-autumn.jp/en-gb.html	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzS-0F_SiLPEjQx8taurlAYOszHJk2Sk&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFhjYJABaABwAHgAgAEAiAEAkgEAmAEAoAEB&q=Makuhari+Messe++Chiba++Japan&um=1&ie=UTF-8&sa=X&ved=2ahUKEwj-xsDzq7j6AhXWRmwGHS1uAnoQ_AUoAnoECAEQBA	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	AI & BUSINESS AUTOMATION EXPO (AI Autumn)	2022-10-26	2022-10-28		AI & BUSINESS AUTOMATION EXPO (AI Autumn) Asia  Japan  Chiba 26th - 28th October 2022 Makuhari Messe Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Chiba	 Japan 	Makuhari Messe	https://www.japan-it-autumn.jp/en-gb/about/ai.html	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzS-6gsEb5-bRvP1OBKK_u4LxUKb1kQU&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFhgYI4BaABwAHgAgAEAiAEAkgEAmAEAoAEB&q=Makuhari+Messe++Chiba++Japan&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjLvrWArLj6AhUWcGwGHe5lDMQQ_AUoAnoECAMQBA	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	SOFTWARE & APPS DEVELOPMENT EXPO (SODEC Autumn)	2022-10-26	2022-10-28		SOFTWARE & APPS DEVELOPMENT EXPO (SODEC Autumn) Asia  Japan  Chiba 26th - 28th October 2022 Makuhari Messe Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Chiba	 Japan 	Makuhari Messe	https://www.japan-it-autumn.jp/en-gb/about/sodec.html	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzS_Byc8QRcy1fD67rRFsm9dcbOjPvRt&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFhlYJEBaABwAHgAgAEAiAEAkgEAmAEAoAEB&q=Makuhari+Messe++Chiba++Japan&um=1&ie=UTF-8&sa=X&ved=2ahUKEwiajoaOrLj6AhXcXGwGHUsVBbUQ_AUoAnoECAMQBA	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	EMBEDDED & EDGE COMPUTING EXPO (ESEC Autumn)	2022-10-26	2022-10-28		EMBEDDED & EDGE COMPUTING EXPO (ESEC Autumn) Asia  Japan  Chiba 26th - 28th October 2022 Makuhari Messe Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Chiba	 Japan 	Makuhari Messe	https://www.japan-it-autumn.jp/en-gb/about/esec.html	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzS_Gw1oM_wxnOKum6oqSd6PBDS5kbJe&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFhmYJMBaABwAHgAgAEAiAEAkgEAmAEAoAEB&q=Makuhari+Messe++Chiba++Japan&um=1&ie=UTF-8&sa=X&ved=2ahUKEwib-6WXrLj6AhWZTGwGHUSwA64Q_AUoAnoECAIQBA	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	Sales Automation & CRM Expo Autumn	2022-10-26	2022-10-28		Sales Automation & CRM Expo Autumn Asia  Japan  Chiba 26th - 28th October 2022 Makuhari Messe Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Chiba	 Japan 	Makuhari Messe	https://www.japan-it-autumn.jp/en-gb/about/crm.html	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzS_NlIL3rq28_4T4v8bRGm4T5B541HQ&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFhoYIsBaABwAHgAgAEAiAEAkgEAmAEAoAEB&q=Makuhari+Messe++Chiba++Japan&um=1&ie=UTF-8&sa=X&ved=2ahUKEwj8m9akrLj6AhWGTmwGHbEWDLkQ_AUoAnoECAMQBA	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	MCM Comic Con London	2022-10-28	2022-10-30		MCM Comic Con London Europe  United Kingdom  London 28th - 30th October 2022 ExCeL Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 London	 United Kingdom 	ExCeL	https://www.mcmcomiccon.com/london/en-us/home.html	https://www.google.com/maps/place/ExCeL+London/@51.5084601,0.0276573,17z/data=!3m1!4b1!4m5!3m4!1s0x47d8a80ce609e50d:0xa0de5f705d7aec7!8m2!3d51.5084601!4d0.029846	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	COSMEX	2022-11-01	2022-11-03		COSMEX Asia  Thailand  Bangkok 1st - 3rd November 2022 Bangkok International Trade & Exhibition Centre (BITEC) Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Bangkok	 Thailand 	Bangkok International Trade & Exhibition Centre (BITEC)	http://www.cosmexshow.com/	https://www.google.com/maps/place/Bangkok+International+Trade+%26+Exhibition+Centre:+BITEC/@13.6696558,100.6075333,17z/data=!3m1!4b1!4m5!3m4!1s0x30e2a00e14cd4c93:0xfa656177eddbb2b1!8m2!3d13.6696558!4d100.609722	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	in-cosmetics Asia	2022-11-01	2022-11-03		in-cosmetics Asia Asia  Thailand  Bangkok 1st - 3rd November 2022 Bangkok International Trade & Exhibition Centre (BITEC) Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Bangkok	 Thailand 	Bangkok International Trade & Exhibition Centre (BITEC)	http://asia.in-cosmetics.com/	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzS_nGKReRfmxt64bruW0cGyaXnnFOB0&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFj9AWC3AmgAcAB4AIABAIgBAJIBAJgBAKABAQ&q=Bangkok+International+Trade+%26+Exhibition+Centre+(BITEC)++Bangkok++Thailand&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjZm_DUrLj6AhU_UGwGHUrLAIwQ_AUoAXoECAIQAw	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	South CHINA (Dongguan) DAILY-USE ARTICLES EXPO	2022-11-03	2022-11-05		South CHINA (Dongguan) DAILY-USE ARTICLES EXPO Asia  China  Guangzhou 3rd - 5th November 2022 Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Guangzhou	 China 		https://www.cdasouth.com/		"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	Salão Duas Rodas	2022-11-01	2022-11-06		Salão Duas Rodas The Americas  Brazil  São Paulo 1st - 6th November 2022 São Paulo Expo Exhibition & Convention Center Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 São Paulo	 Brazil 	São Paulo Expo Exhibition & Convention Center	https://www.salaoduasrodas.com.br/	https://www.google.com/maps/place/S%C3%A3o+Paulo+Expo/@-23.6434555,-46.631628,17z/data=!3m1!4b1!4m5!3m4!1s0x94ce5adda4c3cb95:0x31916ce58f719167!8m2!3d-23.6434555!4d-46.6294393	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	World Travel Market (WTM) London	2022-11-07	2022-11-09		World Travel Market (WTM) London Europe  United Kingdom  London 7th - 9th November 2022 ExCeL Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 London	 United Kingdom 	ExCeL	https://www.wtm.com/london/en-gb.html	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzS_6u45YexwrZ1cRT68J9Q8FbcMfwrU&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFhqYJUBaABwAHgAgAEAiAEAkgEAmAEAoAEB&q=ExCeL++London++United+Kingdom&um=1&ie=UTF-8&sa=X&ved=2ahUKEwi3g5v6rLj6AhUVSGwGHfOuD_gQ_AUoAnoECAMQBA	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	Alles fur den Gast	2022-11-05	2022-11-09		Alles fur den Gast Europe  Austria  Salzburg 5th - 9th November 2022 Messezentrum Salzburg Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Salzburg	 Austria 	Messezentrum Salzburg	https://www.gastmesse.at/	https://www.google.com/maps/place/Messezentrum+Salzburg+GmbH/@47.823103,13.0259852,17z/data=!3m1!4b1!4m5!3m4!1s0x47769aa3b8290121:0x3dde5ea01a8069f0!8m2!3d47.823103!4d13.0281739	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	Propel by MIPIM - NYC	2022-11-09	2022-11-10		Propel by MIPIM - NYC The Americas  United States  New York City 9th - 10th November 2022 Jacob K. Javits Convention Center Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 New York City	 United States 	Jacob K. Javits Convention Center	https://nyc.propel-mipim.com/	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzTAIUNOse07ikq8XQIcnEc2_2K-siyj&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFjJAWCFAmgAcAB4AIABAIgBAJIBAJgBAKABAQ&q=Jacob+K.+Javits+Convention+Center++New+York+City++United+States&um=1&ie=UTF-8&sa=X&ved=2ahUKEwi93JuUrbj6AhXgR2wGHb4ACyMQ_AUoAXoECAMQAw	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	EquipHotel Paris	2022-11-06	2022-11-10		EquipHotel Paris Europe  France  Paris 6th - 10th November 2022 Paris Expo Porte de Versailles Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Paris	 France 	Paris Expo Porte de Versailles	https://www.equiphotel.com/	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzTANCVkwPdUdoSWd7i4iiaOCXN2LNnA&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFiVAWDDAWgAcAB4AIABAIgBAJIBAJgBAKABAQ&q=Paris+Expo+Porte+de+Versailles++Paris++France&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjO2KSdrbj6AhUjSGwGHckVCtgQ_AUoAXoECAMQAw	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	Expo Lighting America	2022-11-08	2022-11-10		Expo Lighting America The Americas  Mexico  Mexico City 8th - 10th November 2022 Centro Citibanamex Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Mexico City	 Mexico 	Centro Citibanamex	http://www.expolightingamerica.com/	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzTASRxvYeCkCODTK4zLPKwp82d7OorR&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFh_YKIBaABwAHgAgAEAiAEAkgEAmAEAoAEB&q=Centro+Citibanamex++Mexico+City++Mexico&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjEzLSnrbj6AhWlZWwGHa8PD4YQ_AUoAXoECAMQAw	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	SINOPHEX Spring	2022-11-09	2022-11-11		SINOPHEX Spring Asia  China  Qingdao 9th - 11th November 2022 Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Qingdao	 China 		https://www.apichina.com.cn/		"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	PHARMCHINA Spring	2022-11-09	2022-11-11		PHARMCHINA Spring Asia  China  Qingdao 9th - 11th November 2022 Qingdao Cosmopolitan Exposition Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Qingdao	 China 	Qingdao Cosmopolitan Exposition	http://www.pharmchina.com.cn/	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzTAZ2uh-sU1wuSUNbq69FameTiBYAOX&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFivAWDfAWgAcAB4AIABAIgBAJIBAJgBAKABAQ&q=Qingdao+Cosmopolitan+Exposition++Qingdao++China&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjBjea1rbj6AhVqR2wGHe8UAUkQ_AUoAXoECAIQAw	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	PHARMPACK Spring	2022-11-09	2022-11-11		PHARMPACK Spring Asia  China  Qingdao 9th - 11th November 2022 Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Qingdao	 China 		http://www.api-china.com.cn/		"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	API China Spring	2022-11-09	2022-11-11		API China Spring Asia  China  Qingdao 9th - 11th November 2022 Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Qingdao	 China 		http://www.api-china.com.cn/		"['""rxinfo@reedexpo.co.uk""']"		0
